,asset_id,data_end,data_orderbook_end,data_orderbook_start,data_quote_end,data_quote_start,data_start,data_symbols_count,data_trade_count,data_trade_end,data_trade_start,name,type_is_crypto
44,REP,2018-04-01,2018-04-01T04:04:18.6997818Z,2016-10-04T18:38:24.0668973Z,2018-04-01T04:04:18.6997818Z,2016-10-04T18:36:20.9262068Z,2016-10-04,45,7602463.0,2018-04-01T02:19:24.0000000Z,2016-10-04T20:22:27.0000000Z,Augur,1
45,HSR,2018-04-01,2018-04-01T02:07:36.5970870Z,2017-09-21T13:50:28.8883405Z,2018-04-01T02:11:52.2986824Z,2017-09-21T13:50:28.8883405Z,2017-09-21,26,7566401.0,2018-04-01T02:10:02.0000000Z,2017-09-21T11:55:22.0000000Z,Hshare,1
46,DGD,2018-04-01,2018-04-01T03:08:50.1394041Z,2017-03-14T20:04:32.6749497Z,2018-04-01T03:08:50.1394041Z,2017-03-14T20:04:32.6749497Z,2016-05-01,27,7385498.0,2018-04-01T01:50:33.0000000Z,2016-05-01T21:37:33.0000000Z,DigixDAO,1
47,AUD,2018-04-01,2018-04-01T04:37:53.6548793Z,2017-03-18T22:54:11.8228879Z,2018-04-01T04:38:00.4902133Z,2017-03-18T22:54:11.8228879Z,2011-09-02,25,7330199.0,2018-04-01T04:32:33.0000000Z,2011-09-02T10:44:56.0000000Z,Australian Dollar,0
48,MAID,2018-04-01,2018-04-01T02:20:03.9825738Z,2016-05-29T15:05:07.0327672Z,2018-04-01T02:20:57.7169774Z,2016-06-12T11:53:38.1523879Z,2016-05-29,11,7039716.0,2018-04-01T02:15:02.0000000Z,2016-05-29T15:05:24.0000000Z,MaidSafeCoin,1
49,NANO,2018-04-01,2018-04-01T02:07:34.4411337Z,2018-01-24T00:29:08.7286588Z,2018-04-01T02:11:02.3637876Z,2018-01-24T00:29:08.7286588Z,2018-01-24,9,6876677.0,2018-04-01T01:57:11.0000000Z,2018-01-24T23:56:49.0000000Z,Nano,1
50,ZRX,2018-04-01,2018-04-01T02:34:53.6401755Z,2017-08-11T12:19:41.4887467Z,2018-04-01T02:30:13.6399261Z,2017-08-11T12:19:41.4887467Z,2017-08-10,32,6584582.0,2018-04-01T02:20:02.0000000Z,2017-08-10T16:13:32.2340000Z,0x,1
51,PPC,2018-04-01,2018-04-01T03:42:05.2330119Z,2014-04-20T16:09:31.3230000Z,2018-04-01T03:40:34.7189107Z,2014-04-20T15:06:38.0000000Z,2014-04-20,38,6573727.0,2018-04-01T02:29:23.0000000Z,2014-04-20T05:33:19.0000000Z,Peercoin,1
52,BAT,2018-04-01,2018-04-01T02:38:08.8486738Z,2017-03-14T20:17:28.1958539Z,2018-04-01T02:38:08.8486738Z,2017-03-14T20:17:28.1958539Z,2016-06-24,33,6171773.0,2018-04-01T01:51:10.0000000Z,2016-06-24T14:55:51.0000000Z,Basic Attention Token,1
53,MCO,2018-04-01,2018-04-01T03:33:45.6049291Z,2017-03-14T20:11:28.7682720Z,2018-04-01T03:33:45.6049291Z,2017-03-14T20:11:28.7682720Z,2016-12-30,38,5824573.0,2018-04-01T01:54:47.0000000Z,2016-12-30T10:34:05.0000000Z,Monaco,1
54,VTC,2018-04-01,2018-04-01T03:31:35.3077618Z,2016-05-29T15:05:07.0483915Z,2018-04-01T03:31:35.3077618Z,2016-06-12T11:53:38.1680117Z,2016-05-29,16,5694525.0,2018-04-01T02:10:04.0000000Z,2016-05-29T15:19:19.0000000Z,Vertcoin,1
55,STEEM,2018-04-01,2018-04-01T02:33:11.7599989Z,2016-07-19T04:09:51.6179274Z,2018-04-01T02:19:37.3160120Z,2016-07-19T04:06:46.5553322Z,2016-07-19,12,5610109.0,2018-04-01T02:07:45.0000000Z,2016-07-19T13:47:27.0000000Z,Steem,1
56,IOST,2018-04-01,2018-04-01T02:10:57.0233585Z,2018-01-23T02:48:11.3171878Z,2018-04-01T02:11:02.3637876Z,2018-01-23T02:45:12.6102110Z,2018-01-23,12,5566958.0,2018-04-01T01:59:58.0000000Z,2018-01-23T02:49:33.0000000Z,IOStoken,1
57,CVC,2018-04-01,2018-04-01T02:20:03.9825738Z,2017-06-19T21:13:00.5435629Z,2018-04-01T02:15:30.8267514Z,2017-06-19T21:13:00.5435629Z,2017-06-19,26,5393917.0,2018-04-01T01:46:27.0000000Z,2017-06-19T05:55:42.9600000Z,Civic,1
58,DSH,2018-04-01,2018-04-01T02:36:46.0826501Z,2016-05-29T15:05:07.0483915Z,2018-04-01T02:37:48.7468995Z,2016-06-12T11:53:38.1680117Z,2016-05-29,18,5379213.0,2018-04-01T02:36:13.0000000Z,2016-05-29T15:06:50.0000000Z,Dashcoin,1
59,GBP,2018-04-01,2018-04-01T02:38:04.1125603Z,2015-02-11T16:50:51.5330000Z,2018-04-01T02:38:04.1125603Z,2014-11-14T01:42:12.5570000Z,2011-09-06,35,5316806.0,2018-04-01T01:14:59.0000000Z,2011-09-06T06:17:27.0000000Z,Pound Sterling,0
60,IDR,2018-04-01,2018-04-01T02:22:05.8153208Z,2017-11-29T01:25:50.9077977Z,2018-04-01T02:21:45.8837113Z,2017-11-29T01:25:50.9077977Z,2017-11-28,16,5267373.0,2018-04-01T01:47:57.4320000Z,2017-11-28T12:58:08.0000000Z,Rupiah,0
61,BCN,2018-04-01,2018-04-01T02:20:03.9825738Z,2016-05-29T15:05:07.0327672Z,2018-04-01T02:16:26.7619926Z,2016-06-12T11:53:38.1523879Z,2016-05-29,9,5251036.0,2018-04-01T02:12:31.0000000Z,2016-05-29T15:07:47.0000000Z,Bytecoin,1
62,PAY,2018-04-01,2018-04-01T03:36:52.3220237Z,2017-03-19T01:06:16.9131256Z,2018-04-01T02:48:33.0417772Z,2017-03-19T01:06:16.9131256Z,2017-03-02,33,5212847.0,2018-04-01T01:53:28.0000000Z,2017-03-02T20:09:14.0000000Z,TenX,1
63,POWR,2018-04-01,2018-04-01T02:06:40.1563034Z,2017-11-09T19:58:11.3803064Z,2018-04-01T01:52:24.6140000Z,2017-11-09T19:58:11.3803064Z,2017-11-09,17,5025758.0,2018-04-01T01:37:17.1360000Z,2017-11-09T00:31:27.0000000Z,Power Ledger,1
64,VIB,2018-04-01,2018-04-01T02:14:52.0456595Z,2017-10-19T17:49:53.5755917Z,2018-04-01T02:13:47.6564262Z,2017-10-19T16:50:14.2540882Z,2017-10-19,14,5008563.0,2018-04-01T01:47:12.0000000Z,2017-10-19T14:29:18.3300000Z,Viberate,1
65,SALT,2018-04-01,2018-04-01T02:12:38.1752687Z,2017-10-02T14:45:52.3221432Z,2018-04-01T02:13:38.9086600Z,2017-10-02T14:45:52.3221432Z,2017-10-02,14,4952262.0,2018-04-01T01:54:09.0000000Z,2017-10-02T14:15:04.0000000Z,SALT,1
66,FCT,2018-04-01,2018-04-01T02:19:57.5215252Z,2016-05-29T15:05:07.0327672Z,2018-04-01T02:16:40.5528789Z,2016-06-12T11:53:38.1523879Z,2016-05-29,13,4949614.0,2018-04-01T02:11:26.0000000Z,2016-05-29T15:05:12.0000000Z,Factom,1
67,EMC2,2018-04-01,2018-04-01T02:15:55.8730713Z,2016-05-29T15:05:07.0327672Z,2018-04-01T02:16:04.2949519Z,2016-06-12T11:53:38.1523879Z,2016-05-29,6,4944223.0,2018-04-01T01:48:58.0000000Z,2016-05-29T16:52:08.0000000Z,Einsteinium,1
68,CND,2018-04-01,2018-04-01T01:27:48.9869442Z,2017-08-29T11:16:13.5179024Z,2018-04-01T01:27:48.9869442Z,2017-08-29T11:16:13.5179024Z,2017-08-29,6,4894450.0,2018-04-01T01:14:30.5580000Z,2017-08-29T00:50:55.3200000Z,Cindicator,1
69,ELF,2018-04-01,2018-04-01T02:10:41.8660973Z,2017-12-21T04:28:10.4822622Z,2018-04-01T02:11:02.3637876Z,2017-12-21T04:28:10.4822622Z,2017-12-21,13,4865202.0,2018-04-01T02:11:01.0000000Z,2017-12-21T04:06:55.1560000Z,aelf,1
70,XDN,2018-04-01,2018-04-01T01:35:53.9322599Z,2016-05-29T15:05:07.0483915Z,2018-04-01T01:35:53.9322599Z,2016-06-12T11:53:38.1680117Z,2016-05-29,6,4809067.0,2018-04-01T01:31:41.8930000Z,2016-05-29T15:18:17.0000000Z,DigitalNote,1
71,POE,2018-04-01,2018-04-01T02:12:20.1095432Z,2017-08-31T18:32:21.0505842Z,2018-04-01T02:13:13.1854923Z,2017-08-31T18:32:21.0505842Z,2017-08-31,9,4707514.0,2018-04-01T01:46:43.0000000Z,2017-08-31T17:44:57.2250000Z,Po.et,1
72,ICN,2018-04-01,2018-04-01T03:27:44.7513747Z,2016-11-09T14:51:35.1373676Z,2018-04-01T03:27:44.7513747Z,2016-11-09T14:47:29.8584157Z,2016-11-09,22,4548750.0,2018-04-01T01:52:05.0000000Z,2016-11-09T15:00:23.5390000Z,Iconomi,1
73,MANA,2018-04-01,2018-04-01T02:11:56.4613378Z,2017-07-18T10:48:55.3389660Z,2018-04-01T02:12:58.6320317Z,2017-07-18T10:48:55.3389660Z,2017-07-17,20,4541670.0,2018-04-01T02:07:00.0000000Z,2017-07-17T17:26:51.3670000Z,Decentraland,1
74,STORJ,2018-04-01,2018-04-01T04:06:30.7182376Z,2017-07-12T00:07:52.9228729Z,2018-04-01T03:04:24.7785466Z,2017-07-12T00:07:52.9228729Z,2017-07-11,34,4527767.0,2018-04-01T01:55:26.0000000Z,2017-07-11T23:23:18.0000000Z,Storj,1
75,FUN,2018-04-01,2018-04-01T02:10:11.6163727Z,2017-03-17T14:49:39.3691832Z,2018-04-01T02:11:02.3637876Z,2017-03-14T20:16:26.9955603Z,2016-05-15,22,4354632.0,2018-04-01T01:08:31.7260000Z,2016-05-15T14:47:34.0000000Z,FunFair,1
76,RCN,2018-04-01,2018-04-01T03:51:10.0023889Z,2017-03-18T23:16:48.4584858Z,2018-04-01T03:51:10.0023889Z,2017-03-18T23:16:48.4584858Z,2017-03-18,21,4175947.0,2018-04-01T01:38:24.8600000Z,2017-03-18T22:05:37.0000000Z,Rcoin,1
77,SYS,2018-04-01,2018-04-01T03:57:20.0159725Z,2016-05-29T15:05:07.0483915Z,2018-04-01T03:57:20.0159725Z,2016-06-12T11:53:38.1680117Z,2016-05-29,12,4101100.0,2018-04-01T02:48:19.0000000Z,2016-05-29T15:05:22.0000000Z,Syscoin,1
78,RDD,2018-04-01,2018-04-01T03:46:56.6573093Z,2016-05-29T15:05:07.0483915Z,2018-04-01T03:46:56.6573093Z,2016-06-12T11:53:38.1680117Z,2016-05-29,15,4097868.0,2018-04-01T03:30:18.0000000Z,2016-05-29T15:35:14.0000000Z,Reddcoin,1
79,NMC,2018-04-01,2018-04-01T03:40:43.9877503Z,2014-04-20T16:09:30.8200000Z,2018-04-01T03:40:43.9877503Z,2014-04-20T15:06:35.0000000Z,2013-11-29,33,3940815.0,2018-04-01T02:36:17.0000000Z,2013-11-29T00:35:33.3400000Z,Namecoin,1
80,ARK,2018-04-01,2018-04-01T04:35:57.9668946Z,2017-03-22T15:23:07.4137651Z,2018-04-01T02:13:16.5379013Z,2017-03-22T15:23:07.4137651Z,2017-03-22,15,3897091.0,2018-04-01T01:04:55.0000000Z,2017-03-22T22:19:24.0000000Z,Ark,1
81,MTL,2018-04-01,2018-04-01T02:32:16.2560156Z,2017-07-09T00:07:19.4733376Z,2018-04-01T02:12:49.2528563Z,2017-07-09T00:07:19.4733376Z,2017-07-08,19,3859530.0,2018-04-01T01:37:29.0000000Z,2017-07-08T18:43:20.0000000Z,Maltese Lira,0
82,MXN,2018-04-01,2018-04-01T02:06:41.8594327Z,2017-08-29T15:47:12.6045423Z,2018-03-31T23:22:59.6813459Z,2017-08-29T15:47:12.6045423Z,2017-08-29,6,3745705.0,2018-03-31T23:22:53.0000000Z,2017-08-29T12:52:59.0000000Z,Mexican Peso,0
83,NAV,2018-04-01,2018-04-01T03:45:06.7218740Z,2016-05-29T15:05:07.0327672Z,2018-04-01T03:34:59.5579803Z,2016-06-12T11:53:38.1523879Z,2015-01-06,25,3716863.0,2018-04-01T01:33:46.0000000Z,2015-01-06T19:51:51.0000000Z,NAVCoin,1
84,ENG,2018-04-01,2018-04-01T02:28:57.2085425Z,2017-10-15T12:42:16.2423825Z,2018-04-01T02:26:02.1600875Z,2017-10-15T12:42:16.2423825Z,2017-10-14,18,3677248.0,2018-04-01T01:48:00.0000000Z,2017-10-14T15:37:43.0000000Z,Enigma,1
85,WTC,2018-04-01,2018-04-01T02:14:09.7280743Z,2017-10-15T12:42:57.9244200Z,2018-04-01T02:14:09.7280743Z,2017-10-15T12:42:57.9244200Z,2017-10-14,9,3672877.0,2018-04-01T02:03:30.0000000Z,2017-10-14T23:47:09.9090000Z,Walton,1
86,BCD,2018-04-01,2018-04-01T02:40:36.3518355Z,2017-11-27T03:58:58.2894692Z,2018-04-01T02:40:36.3518355Z,2017-11-27T03:58:58.2894692Z,2017-11-25,22,3671499.0,2018-04-01T01:58:18.0000000Z,2017-11-25T17:36:29.0000000Z,Bitcoin Diamond,1
87,GUP,2018-04-01,2018-04-01T03:01:09.3268581Z,2017-04-30T08:57:18.9968816Z,2018-04-01T03:01:09.3268581Z,2017-04-30T08:57:18.9968816Z,2017-04-30,14,3653437.0,2018-04-01T01:54:17.0000000Z,2017-04-30T23:48:06.0000000Z,Matchpool,1
88,LBC,2018-04-01,2018-04-01T02:16:05.3616786Z,2016-07-13T22:56:37.4425886Z,2018-04-01T02:12:09.6854565Z,2016-07-13T22:54:33.5206503Z,2016-07-13,6,3513479.0,2018-04-01T02:10:49.0000000Z,2016-07-14T00:05:43.0000000Z,LBRY Credits,1
89,TNT,2018-04-01,2018-04-01T03:48:56.7233127Z,2017-08-03T10:09:09.7374811Z,2018-04-01T03:48:56.7233127Z,2017-08-03T10:09:09.7374811Z,2017-08-02,20,3513365.0,2018-04-01T02:26:29.0000000Z,2017-08-02T00:18:24.6560000Z,Tierion,1
90,TNB,2018-04-01,2018-04-01T02:13:26.1807682Z,2017-12-18T21:08:18.8569882Z,2018-04-01T02:13:38.9086600Z,2017-12-18T21:52:25.5715054Z,2017-12-18,10,3505458.0,2018-04-01T02:04:13.0000000Z,2017-12-18T16:52:58.2800000Z,Time New Bank,1
91,EDG,2018-04-01,2018-04-01T02:28:47.7152591Z,2017-04-19T00:16:14.5829724Z,2018-04-01T02:22:27.6755937Z,2017-04-19T00:16:14.5829724Z,2017-04-18,11,3505389.0,2018-04-01T02:23:46.0000000Z,2017-04-18T22:36:43.0000000Z,Edgeless,1
92,BNT,2018-04-01,2018-04-01T02:34:14.4482446Z,2017-06-12T18:15:53.5122255Z,2018-04-01T02:14:43.9649532Z,2017-06-12T18:15:53.5122255Z,2017-06-11,27,3489610.0,2018-04-01T01:50:00.0000000Z,2017-06-11T16:42:38.9680000Z,Bancor,1
93,BCPT,2018-04-01,2018-04-01T01:44:44.4629764Z,2017-11-24T00:18:41.3105948Z,2018-04-01T01:44:44.4629764Z,2017-11-24T00:18:41.3105948Z,2017-11-24,13,3395663.0,2018-03-31T23:38:33.3220000Z,2017-12-04T12:42:40.0000000Z,BlockMason,1
94,DNT,2018-04-01,2018-04-01T02:07:57.5850079Z,2017-08-03T10:09:05.7078163Z,2018-04-01T02:11:02.3637876Z,2017-08-03T10:09:05.7078163Z,2017-07-30,15,3393775.0,2018-04-01T01:51:35.0000000Z,2017-07-30T20:55:14.7030000Z,district0x,1
95,DCR,2018-04-01,2018-04-01T02:47:20.0020672Z,2016-05-29T15:05:07.0327672Z,2018-04-01T02:47:20.0020672Z,2016-06-12T11:53:38.1523879Z,2016-05-29,16,3380075.0,2018-04-01T02:11:45.0000000Z,2016-05-29T15:07:15.0000000Z,Decred,1
96,BLK,2018-04-01,2018-04-01T02:20:03.9825738Z,2016-05-29T15:05:07.0327672Z,2018-04-01T02:20:42.8702153Z,2016-06-12T11:53:38.1523879Z,2015-08-25,16,3368092.0,2018-04-01T02:15:20.0000000Z,2015-08-25T11:06:42.0000000Z,BlackCoin,1
97,CAD,2018-04-01,2018-04-01T02:38:00.4818508Z,2015-09-02T10:02:53.1330000Z,2018-04-01T02:39:27.8217455Z,2015-07-22T10:25:35.9270000Z,2011-09-27,16,3346842.0,2018-04-01T02:21:17.0000000Z,2011-09-27T11:59:29.0000000Z,Canadian Dollar,0
98,GAS,2018-04-01,2018-04-01T02:20:03.9825738Z,2017-09-14T18:41:45.2700815Z,2018-04-01T02:19:25.4395695Z,2017-09-14T18:41:45.2700815Z,2017-09-14,14,3329745.0,2018-04-01T01:51:36.0000000Z,2017-09-14T20:57:37.0000000Z,Gas,1
99,ARDR,2018-04-01,2018-04-01T02:15:02.7636730Z,2016-10-17T01:29:01.3284435Z,2018-04-01T02:15:09.1746031Z,2016-10-17T01:26:53.3283764Z,2016-10-17,5,3288646.0,2018-04-01T01:59:22.0000000Z,2016-10-17T10:02:04.0000000Z,Ardor,1
100,POT,2018-04-01,2018-04-01T02:17:16.4473313Z,2016-05-29T15:05:07.0327672Z,2018-04-01T02:16:53.1635880Z,2016-06-12T11:53:38.1523879Z,2016-05-29,10,3276233.0,2018-04-01T02:00:59.0000000Z,2016-05-29T16:47:14.0000000Z,PotCoin,1
101,GTO,2018-04-01,2018-04-01T02:10:06.5223939Z,2017-12-18T21:08:17.8570293Z,2018-04-01T02:12:04.3932745Z,2017-12-18T21:52:25.6369720Z,2017-12-18,6,3250453.0,2018-04-01T01:04:08.0000000Z,2017-12-18T16:22:53.3570000Z,Gifto,1
102,GAME,2018-04-01,2018-04-01T03:16:19.3480783Z,2016-05-29T15:05:07.0327672Z,2018-04-01T03:16:19.3480783Z,2016-06-12T11:53:38.1523879Z,2016-05-29,18,3209172.0,2018-04-01T02:41:12.0000000Z,2016-05-29T15:19:58.0000000Z,GameCredits,1
103,SLL,2018-04-01,2018-04-01T02:35:59.5703184Z,2017-03-14T20:04:16.0302851Z,2018-04-01T02:36:00.8526584Z,2017-03-14T20:04:16.0302851Z,2011-04-27,6,3192593.0,2018-04-01T02:32:41.0000000Z,2011-04-27T16:05:09.0000000Z,Leone,0
104,NEBL,2018-04-01,2018-04-01T01:48:43.6070000Z,2017-09-12T05:21:09.9881480Z,2018-04-01T01:48:43.6070000Z,2017-09-12T05:21:09.9881480Z,2017-09-12,10,3174786.0,2018-04-01T01:34:14.0000000Z,2017-09-16T09:15:00.0000000Z,Neblio,1
105,VIA,2018-04-01,2018-04-01T04:24:04.0293847Z,2016-05-29T15:05:07.0483915Z,2018-04-01T04:24:04.0293847Z,2016-06-12T11:53:38.1680117Z,2016-05-29,11,3166636.0,2018-04-01T02:09:50.0000000Z,2016-05-29T15:14:54.0000000Z,Viacoin,1
106,REQ,2018-04-01,2018-04-01T03:23:20.5145313Z,2017-10-31T01:09:12.4386251Z,2018-04-01T03:23:20.5145313Z,2017-10-31T01:09:12.4386251Z,2017-10-21,22,3157817.0,2018-04-01T03:11:46.0000000Z,2017-10-21T11:02:18.0000000Z,Request Network,1
107,LEND,2018-04-01,2018-04-01T02:08:04.8325906Z,2017-12-08T18:24:17.9438658Z,2018-04-01T02:12:17.0791426Z,2017-12-08T18:24:17.9438658Z,2017-12-08,12,3106753.0,2018-04-01T01:37:35.0000000Z,2017-12-08T22:12:33.5980000Z,ETHLend,1
108,NCASH,2018-03-31,2018-03-31T23:11:59.1372951Z,2018-02-26T10:44:05.9533862Z,2018-03-31T23:12:59.8430000Z,2018-02-26T10:44:06.2360000Z,2018-02-26,3,3096575.0,2018-03-31T23:12:54.5250000Z,2018-02-26T10:44:05.8520000Z,Nucleus Vision,1
109,APPC,2018-04-01,2018-04-01T02:04:48.5215137Z,2018-01-08T21:34:56.9771526Z,2018-04-01T01:34:46.8002880Z,2018-01-05T16:14:24.7297924Z,2018-01-05,7,3049606.0,2018-04-01T01:39:06.5960000Z,2018-01-08T19:00:21.1470000Z,AppCoins,1
110,KMD,2018-04-01,2018-04-01T01:28:31.2129741Z,2017-03-14T20:10:41.4539303Z,2018-04-01T01:25:44.3186714Z,2017-03-14T20:10:41.4539303Z,2017-02-06,12,3039117.0,2018-04-01T00:32:13.0000000Z,2017-02-06T05:21:43.0000000Z,Komodo,1
111,BRL,2018-04-01,2018-04-01T02:07:01.3661484Z,2017-03-14T20:05:05.6101304Z,2018-04-01T02:07:24.1696036Z,2017-03-14T20:05:05.6101304Z,2017-03-07,16,3030556.0,2018-04-01T02:07:15.0000000Z,2017-03-07T18:04:01.0000000Z,Brazilian Real,0
112,UNO,2018-04-01,2018-04-01T00:18:40.5553584Z,2017-03-14T20:04:11.6300265Z,2018-04-01T00:44:52.7453917Z,2017-03-14T20:04:11.6300265Z,2015-06-11,374,2999340.0,2018-04-01T00:13:42.0000000Z,2015-06-11T01:39:58.0000000Z,Unobtanium,1
113,QSP,2018-04-01,2018-04-01T01:50:59.2770277Z,2017-12-18T21:08:29.1127091Z,2018-04-01T01:50:55.7650000Z,2017-12-18T21:53:00.1799372Z,2017-12-18,9,2976577.0,2018-04-01T01:39:25.0000000Z,2017-12-18T12:06:51.5480000Z,Quantstamp,1
114,SNGLS,2018-04-01,2018-04-01T02:09:54.1511456Z,2017-03-14T20:06:34.2296181Z,2018-04-01T02:13:38.9086600Z,2017-03-14T20:06:34.2296181Z,2017-03-14,16,2967399.0,2018-04-01T01:56:41.0000000Z,2017-03-23T01:53:49.0000000Z,SingularDTV,1
115,SRN,2018-04-01,2018-04-01T02:34:36.3329008Z,2017-12-28T21:47:37.3170021Z,2018-04-01T02:23:30.0623771Z,2017-12-28T21:47:37.3170021Z,2017-12-28,9,2927662.0,2018-04-01T01:54:20.0000000Z,2017-12-28T18:38:56.0000000Z,SIRIN LABS Token,1
116,XZC,2018-04-01,2018-04-01T01:53:21.5262577Z,2017-03-14T20:49:27.9655801Z,2018-04-01T00:37:39.1695369Z,2017-03-14T20:49:27.9655801Z,2016-10-14,14,2899718.0,2018-04-01T06:30:25.0000000Z,2016-10-14T12:49:20.0000000Z,ZCoin,1
117,ZCL,2018-04-01,2018-04-01T00:30:53.3914155Z,2017-03-14T20:24:35.2306682Z,2018-04-01T00:30:53.3914155Z,2017-03-14T20:24:35.2306682Z,2016-11-10,10,2839019.0,2018-04-01T00:38:02.0000000Z,2016-11-10T14:22:42.0000000Z,ZClassic,1
118,GNO,2018-04-01,2018-04-01T03:17:03.7318904Z,2017-04-25T18:55:45.6912519Z,2018-04-01T03:17:03.7318904Z,2017-04-25T18:55:45.6912519Z,2017-04-25,29,2779263.0,2018-04-01T02:09:23.0000000Z,2017-04-25T14:22:52.0000000Z,Gnosis,1
119,WINGS,2018-04-01,2018-04-01T02:35:45.0746006Z,2017-04-27T01:36:36.3233010Z,2018-04-01T01:57:48.9244901Z,2017-04-27T01:36:36.3233010Z,2017-04-26,13,2770426.0,2018-04-01T01:56:51.0000000Z,2017-04-26T23:46:31.0000000Z,Wings,1
120,PIVX,2018-04-01,2018-04-01T04:36:30.6047137Z,2017-03-14T20:32:34.9339749Z,2018-04-01T04:36:35.4272059Z,2017-03-14T20:32:34.9339749Z,2016-11-02,25,2759056.0,2018-04-01T03:00:26.0000000Z,2016-11-02T14:58:27.0000000Z,PIVX,1
121,LUN,2018-04-01,2018-04-01T03:40:07.7605558Z,2017-03-19T01:22:18.2716483Z,2018-04-01T03:41:21.3478041Z,2017-03-19T01:22:18.2716483Z,2017-02-25,19,2739959.0,2018-04-01T01:31:02.4880000Z,2017-02-25T06:25:11.0000000Z,Lunyr,1
122,BURST,2018-04-01,2018-04-01T02:15:55.8730713Z,2016-05-29T15:05:07.0327672Z,2018-04-01T02:16:07.1387033Z,2016-06-12T11:53:38.1523879Z,2014-10-11,7,2738396.0,2018-04-01T02:09:15.0000000Z,2014-10-11T09:42:18.0000000Z,Burst,1
123,KNC,2018-04-01,2018-04-01T03:19:29.8952011Z,2017-06-30T15:54:30.1138767Z,2018-04-01T02:11:02.3637876Z,2017-06-30T15:54:30.1138767Z,2017-06-30,29,2732876.0,2018-04-01T02:00:45.0000000Z,2017-06-30T19:59:46.0000000Z,KingN Coin,1
124,LINK,2018-04-01,2018-04-01T02:09:01.9563043Z,2017-12-18T21:08:56.1090324Z,2018-04-01T02:13:07.6832316Z,2017-12-18T21:56:36.3690615Z,2017-12-18,9,2728320.0,2018-04-01T01:35:53.9700000Z,2017-12-18T19:06:36.3410000Z,ChainLink,1
125,ONT,2018-04-01,2018-04-01T04:36:57.6212585Z,2018-03-07T23:17:21.5546964Z,2018-04-01T04:36:57.6212585Z,2018-03-08T00:20:50.1361125Z,2018-03-07,8,2714869.0,2018-04-01T04:33:13.0000000Z,2018-03-08T06:29:55.2610000Z,Ontology,1
126,AST,2018-04-01,2018-04-01T02:09:04.9464703Z,2017-03-18T22:58:18.3192740Z,2018-04-01T02:08:44.7373238Z,2017-03-18T22:58:18.3192740Z,2017-02-25,15,2696616.0,2018-04-01T01:52:07.0000000Z,2017-02-25T11:56:35.0000000Z,AirSwap,1
127,TRIG,2018-03-31,2018-03-31T23:12:59.8873314Z,2017-03-14T20:06:23.2590561Z,2018-03-31T23:13:26.8460000Z,2017-03-14T20:06:23.2590561Z,2017-03-14,4,2682726.0,2018-03-31T23:13:10.6200000Z,2017-03-18T13:48:30.0000000Z,Triggers,1
128,XTZ,2018-04-01,2018-04-01T01:37:36.9037047Z,2017-06-23T07:46:00.7535146Z,2018-04-01T01:37:36.9037047Z,2017-06-23T07:46:00.7535146Z,2017-06-23,5,2581086.0,2018-04-01T01:32:46.4210000Z,2017-06-23T07:46:21.0000000Z,Tezos (Pre-La...,1
129,QASH,2018-04-01,2018-04-01T02:22:45.4804593Z,2017-10-23T05:18:29.8955056Z,2018-04-01T02:22:20.8192498Z,2017-10-23T05:18:29.8955056Z,2017-10-23,38,2579915.0,2018-04-01T02:20:57.0000000Z,2017-11-05T10:54:41.0000000Z,QASH,1
130,ZIL,2018-04-01,2018-04-01T01:41:18.8468618Z,2018-01-29T10:52:45.9910638Z,2018-04-01T01:41:18.8468618Z,2018-01-29T10:52:45.9910638Z,2018-01-29,8,2567083.0,2018-04-01T01:38:39.5680000Z,2018-01-29T07:56:54.3210000Z,Zilliqa,1
131,CMT,2018-04-01,2018-04-01T02:52:38.4033354Z,2017-03-14T20:28:06.2274553Z,2018-04-01T02:52:38.4033354Z,2017-03-14T20:28:06.2274553Z,2016-08-10,20,2561853.0,2018-04-01T02:08:27.0000000Z,2016-08-10T02:16:28.0000000Z,Comet,1
132,OST,2018-04-01,2018-04-01T02:10:24.7276883Z,2017-12-19T12:25:53.7366015Z,2018-04-01T02:13:13.1854923Z,2017-12-19T12:25:53.7366015Z,2017-12-19,10,2521338.0,2018-04-01T01:40:52.0000000Z,2017-12-19T07:50:01.5320000Z,Simple Token,1
133,EXP,2018-04-01,2018-04-01T02:15:55.8730713Z,2016-05-29T15:05:07.0327672Z,2018-04-01T03:20:42.0317584Z,2016-06-12T11:53:38.1523879Z,2016-05-29,15,2515486.0,2018-04-01T02:10:57.0000000Z,2016-05-29T15:07:56.0000000Z,Expanse,1
134,EMC,2018-04-01,2018-04-01T03:07:04.6881930Z,2017-03-14T20:07:56.1911997Z,2018-04-01T03:07:04.6881930Z,2017-03-14T20:07:56.1911997Z,2015-10-01,25,2457800.0,2018-04-01T01:33:24.0000000Z,2015-10-01T21:45:26.0000000Z,Emercoin,1
135,MONA,2018-04-01,2018-04-01T04:36:14.9477372Z,2017-03-14T20:12:33.0953693Z,2018-04-01T04:36:43.2843638Z,2017-03-14T20:12:33.0953693Z,2017-03-02,7,2418273.0,2018-04-01T04:34:44.0000000Z,2017-03-02T08:34:35.0000000Z,MonaCoin,1
